system.memory.used.pct,scenario,type,timestamp,anomaly
0.9572,0,0,2018-01-05 14:38:50,0
0.9549,0,0,2018-01-05 14:39:00,0
0.9554,0,0,2018-01-05 14:39:10,0
0.9556,0,0,2018-01-05 14:39:20,0
0.9559,0,0,2018-01-05 14:39:30,0
0.956,0,0,2018-01-05 14:39:40,0
0.956,0,0,2018-01-05 14:39:50,0
0.9566,0,0,2018-01-05 14:40:00,0
0.956,0,0,2018-01-05 14:40:10,0
0.956,0,0,2018-01-05 14:40:20,0
0.9528,0,0,2018-01-05 14:40:30,0
0.9528,0,0,2018-01-05 14:40:40,0
0.9528,0,0,2018-01-05 14:40:50,0
0.9558,0,0,2018-01-05 14:41:00,0
0.9529,0,0,2018-01-05 14:41:10,0
0.9529,0,0,2018-01-05 14:41:20,0
0.9532,0,0,2018-01-05 14:41:30,0
0.9533,0,0,2018-01-05 14:41:40,0
0.9532,0,0,2018-01-05 14:41:50,0
0.9537,0,0,2018-01-05 14:42:00,0
0.9537,0,0,2018-01-05 14:42:10,0
0.9537,0,0,2018-01-05 14:42:20,0
0.9539,0,0,2018-01-05 14:42:30,0
0.9568,0,0,2018-01-05 14:42:40,0
0.954,0,0,2018-01-05 14:42:50,0
0.9545,0,0,2018-01-05 14:43:00,0
0.9545,0,0,2018-01-05 14:43:10,0
0.9546,0,0,2018-01-05 14:43:20,0
0.9548,0,0,2018-01-05 14:43:30,0
0.9548,0,0,2018-01-05 14:43:40,0
0.9548,0,0,2018-01-05 14:43:50,0
0.9552,0,0,2018-01-05 14:44:00,0
0.9552,0,0,2018-01-05 14:44:10,0
0.9552,0,0,2018-01-05 14:44:20,0
0.9555,0,0,2018-01-05 14:44:30,0
0.9555,0,0,2018-01-05 14:44:40,0
0.9555,0,0,2018-01-05 14:44:50,0
0.9591,0,0,2018-01-05 14:45:00,0
0.9561,0,0,2018-01-05 14:45:10,0
0.9562,0,0,2018-01-05 14:45:20,0
0.9564,0,0,2018-01-05 14:45:30,0
0.9564,0,0,2018-01-05 14:45:40,0
0.9565,0,0,2018-01-05 14:45:50,0
0.9568,0,0,2018-01-05 14:46:00,0
0.9568,0,0,2018-01-05 14:46:10,0
0.9568,0,0,2018-01-05 14:46:20,0
0.9571,0,0,2018-01-05 14:46:30,0
0.9591,0,0,2018-01-05 14:46:40,0
0.9592,0,0,2018-01-05 14:46:50,0
0.9598,0,0,2018-01-05 14:47:00,0
0.9598,0,0,2018-01-05 14:47:10,0
0.9598,0,0,2018-01-05 14:47:20,0
0.9603,0,0,2018-01-05 14:47:30,0
0.9592,0,0,2018-01-05 14:47:40,0
0.9591,0,0,2018-01-05 14:47:50,0
0.9593,0,0,2018-01-05 14:48:00,0
0.961,0,0,2018-01-05 14:48:10,0
0.9611,0,0,2018-01-05 14:48:20,0
0.9615,0,0,2018-01-05 14:48:30,0
0.9615,0,0,2018-01-05 14:48:40,0
0.9615,0,0,2018-01-05 14:48:50,0
0.9664,0,0,2018-01-05 14:49:00,0
0.9622,0,0,2018-01-05 14:49:10,0
0.9621,0,0,2018-01-05 14:49:20,0
0.9624,0,0,2018-01-05 14:49:30,0
0.9615,0,0,2018-01-05 14:49:40,0
0.965,0,0,2018-01-05 14:49:50,0
0.9609,0,0,2018-01-05 14:50:00,0
0.9632,0,0,2018-01-05 14:50:10,0
0.9633,0,0,2018-01-05 14:50:20,0
0.9637,0,0,2018-01-05 14:50:30,0
0.9639,0,0,2018-01-05 14:50:40,0
0.9641,0,0,2018-01-05 14:50:50,0
0.9647,0,0,2018-01-05 14:51:00,0
0.9654,0,0,2018-01-05 14:51:10,0
0.9656,0,0,2018-01-05 14:51:20,0
0.9661,0,0,2018-01-05 14:51:30,0
0.966,0,0,2018-01-05 14:51:40,0
0.9661,0,0,2018-01-05 14:51:50,0
0.9667,0,0,2018-01-05 14:52:00,0
0.9665,0,0,2018-01-05 14:52:10,0
0.9664,0,0,2018-01-05 14:52:20,0
0.9654,0,0,2018-01-05 14:52:30,0
0.9656,0,0,2018-01-05 14:52:40,0
0.9655,0,0,2018-01-05 14:52:50,0
0.9707,0,0,2018-01-05 14:53:00,0
0.9662,0,0,2018-01-05 14:53:10,0
0.9663,0,0,2018-01-05 14:53:20,0
0.9664,0,0,2018-01-05 14:53:30,0
0.9665,0,0,2018-01-05 14:53:40,0
0.9665,0,0,2018-01-05 14:53:50,0
0.9669,0,0,2018-01-05 14:54:00,0
0.9665,0,0,2018-01-05 14:54:10,0
0.9666,0,0,2018-01-05 14:54:20,0
0.9667,0,0,2018-01-05 14:54:30,0
0.967,0,0,2018-01-05 14:54:40,0
0.9671,0,0,2018-01-05 14:54:50,0
0.9681,0,0,2018-01-05 14:55:00,0
0.9682,0,0,2018-01-05 14:55:10,0
0.9683,0,0,2018-01-05 14:55:20,0
0.9687,0,0,2018-01-05 14:55:30,0
0.9687,0,0,2018-01-05 14:55:40,0
0.9687,0,0,2018-01-05 14:55:50,0
0.9679,0,0,2018-01-05 14:56:00,0
0.9679,0,0,2018-01-05 14:56:10,0
0.9679,0,0,2018-01-05 14:56:20,0
0.9692,0,0,2018-01-05 14:56:30,0
0.9692,0,0,2018-01-05 14:56:40,0
0.9652,0,0,2018-01-05 14:56:50,0
0.9692,0,0,2018-01-05 14:57:00,0
0.9692,0,0,2018-01-05 14:57:10,0
0.9693,0,0,2018-01-05 14:57:20,0
0.9694,0,0,2018-01-05 14:57:30,0
0.9695,0,0,2018-01-05 14:57:40,0
0.9694,0,0,2018-01-05 14:57:50,0
0.97,0,0,2018-01-05 14:58:00,0
0.97,0,0,2018-01-05 14:58:10,0
0.97,0,0,2018-01-05 14:58:20,0
0.9702,0,0,2018-01-05 14:58:30,0
0.9703,0,0,2018-01-05 14:58:40,0
0.9703,0,0,2018-01-05 14:58:50,0
0.9708,0,0,2018-01-05 14:59:00,0
0.9708,0,0,2018-01-05 14:59:10,0
0.9707,0,0,2018-01-05 14:59:20,0
0.9711,0,0,2018-01-05 14:59:30,0
0.9711,0,0,2018-01-05 14:59:40,0
0.9712,0,0,2018-01-05 14:59:50,0
0.9715,0,0,2018-01-05 15:00:00,0
0.9716,0,0,2018-01-05 15:00:10,0
0.9715,0,0,2018-01-05 15:00:20,0
0.9717,0,0,2018-01-05 15:00:30,0
0.9718,0,0,2018-01-05 15:00:40,0
0.9718,0,0,2018-01-05 15:00:50,0
0.9722,0,0,2018-01-05 15:01:00,0
0.9722,0,0,2018-01-05 15:01:10,0
0.9722,0,0,2018-01-05 15:01:20,0
0.9727,0,0,2018-01-05 15:01:30,0
0.9726,0,0,2018-01-05 15:01:40,0
0.9726,0,0,2018-01-05 15:01:50,0
0.9732,0,0,2018-01-05 15:02:00,0
0.9732,0,0,2018-01-05 15:02:10,0
0.9732,0,0,2018-01-05 15:02:20,0
0.9664,0,0,2018-01-05 15:02:30,0
0.9666,0,0,2018-01-05 15:02:40,0
0.9666,0,0,2018-01-05 15:02:50,0
0.9672,0,0,2018-01-05 15:03:00,0
0.9672,0,0,2018-01-05 15:03:10,0
0.9672,0,0,2018-01-05 15:03:20,0
0.9674,0,0,2018-01-05 15:03:30,0
0.9674,0,0,2018-01-05 15:03:40,0
0.9678,0,0,2018-01-05 15:03:50,0
0.9684,0,0,2018-01-05 15:04:00,0
0.9692,0,0,2018-01-05 15:04:10,0
0.9692,0,0,2018-01-05 15:04:20,0
0.9698,0,0,2018-01-05 15:04:30,0
0.9696,0,0,2018-01-05 15:04:40,0
0.9696,0,0,2018-01-05 15:04:50,0
0.9707,0,0,2018-01-05 15:05:00,0
0.9708,0,0,2018-01-05 15:05:10,0
0.9708,0,0,2018-01-05 15:05:20,0
0.9701,0,0,2018-01-05 15:05:30,0
0.9713,0,0,2018-01-05 15:05:40,0
0.9713,0,0,2018-01-05 15:05:50,0
0.9718,0,0,2018-01-05 15:06:00,0
0.9719,0,0,2018-01-05 15:06:10,0
0.972,0,0,2018-01-05 15:06:20,0
0.9724,0,0,2018-01-05 15:06:30,0
0.9723,0,0,2018-01-05 15:06:40,0
0.9724,0,0,2018-01-05 15:06:50,0
0.973,0,0,2018-01-05 15:07:00,0
0.9729,0,0,2018-01-05 15:07:10,0
0.9736,0,0,2018-01-05 15:07:20,0
0.974,0,0,2018-01-05 15:07:30,0
0.9683,0,0,2018-01-05 15:07:40,0
0.9684,0,0,2018-01-05 15:07:50,0
0.9689,0,0,2018-01-05 15:08:00,0
0.9691,0,0,2018-01-05 15:08:10,0
0.9691,0,0,2018-01-05 15:08:20,0
0.9696,0,0,2018-01-05 15:08:30,0
0.9696,0,0,2018-01-05 15:08:40,0
0.9697,0,0,2018-01-05 15:08:50,0
0.9702,0,0,2018-01-05 15:09:00,0
0.9689,0,0,2018-01-05 15:09:10,0
0.969,0,0,2018-01-05 15:09:20,0
0.9693,0,0,2018-01-05 15:09:30,0
0.9692,0,0,2018-01-05 15:09:40,0
0.9693,0,0,2018-01-05 15:09:50,0
0.9696,0,0,2018-01-05 15:10:00,0
0.9701,0,0,2018-01-05 15:10:10,0
0.9701,0,0,2018-01-05 15:10:20,0
0.9705,0,0,2018-01-05 15:10:30,0
0.9704,0,0,2018-01-05 15:10:40,0
0.9706,0,0,2018-01-05 15:10:50,0
0.9709,0,0,2018-01-05 15:11:00,0
0.9707,0,0,2018-01-05 15:11:10,0
0.9708,0,0,2018-01-05 15:11:20,0
0.9709,0,0,2018-01-05 15:11:30,0
0.9709,0,0,2018-01-05 15:11:40,0
0.9708,0,0,2018-01-05 15:11:50,0
0.971,0,0,2018-01-05 15:12:00,0
0.971,0,0,2018-01-05 15:12:10,0
0.9687,0,0,2018-01-05 15:12:20,0
0.9687,0,0,2018-01-05 15:12:30,0
0.9687,0,0,2018-01-05 15:12:40,0
0.9605,0,0,2018-01-05 15:12:50,0
0.9646,0,0,2018-01-05 15:13:00,0
0.9608,0,0,2018-01-05 15:13:10,0
0.9608,0,0,2018-01-05 15:13:20,0
0.961,0,0,2018-01-05 15:13:30,0
0.9611,0,0,2018-01-05 15:13:40,0
0.9611,0,0,2018-01-05 15:13:50,0
0.9614,0,0,2018-01-05 15:14:00,0
0.9614,0,0,2018-01-05 15:14:10,0
0.9614,0,0,2018-01-05 15:14:20,0
0.9617,0,0,2018-01-05 15:14:30,0
0.9617,0,0,2018-01-05 15:14:40,0
0.9617,0,0,2018-01-05 15:14:50,0
0.9622,0,0,2018-01-05 15:15:00,0
0.9621,0,0,2018-01-05 15:15:10,0
0.9622,0,0,2018-01-05 15:15:20,0
0.9624,0,0,2018-01-05 15:15:30,0
0.9625,0,0,2018-01-05 15:15:40,0
0.9625,0,0,2018-01-05 15:15:50,0
0.963,0,0,2018-01-05 15:16:00,0
0.963,0,0,2018-01-05 15:16:10,0
0.963,0,0,2018-01-05 15:16:20,0
0.9632,0,0,2018-01-05 15:16:30,0
0.9633,0,0,2018-01-05 15:16:40,0
0.9633,0,0,2018-01-05 15:16:50,0
0.9639,0,0,2018-01-05 15:17:00,0
0.9639,0,0,2018-01-05 15:17:10,0
0.9639,0,0,2018-01-05 15:17:20,0
0.9642,0,0,2018-01-05 15:17:30,0
0.9642,0,0,2018-01-05 15:17:40,0
0.9642,0,0,2018-01-05 15:17:50,0
0.965,0,0,2018-01-05 15:18:00,0
0.9651,0,0,2018-01-05 15:18:10,0
0.9651,0,0,2018-01-05 15:18:20,0
0.9655,0,0,2018-01-05 15:18:30,0
0.9664,0,0,2018-01-05 15:18:40,0
0.9665,0,0,2018-01-05 15:18:50,0
0.9671,0,0,2018-01-05 15:19:00,0
0.9672,0,0,2018-01-05 15:19:10,0
0.9671,0,0,2018-01-05 15:19:20,0
0.9674,0,0,2018-01-05 15:19:30,0
0.9675,0,0,2018-01-05 15:19:40,0
0.9674,0,0,2018-01-05 15:19:50,0
0.9678,0,0,2018-01-05 15:20:00,0
0.9681,0,0,2018-01-05 15:20:10,0
0.9681,0,0,2018-01-05 15:20:20,0
0.96,0,0,2018-01-05 15:20:30,0
0.9602,0,0,2018-01-05 15:20:40,0
0.9603,0,0,2018-01-05 15:20:50,0
0.9656,0,0,2018-01-05 15:21:00,0
0.9614,0,0,2018-01-05 15:21:10,0
0.9669,0,0,2018-01-05 15:21:20,0
0.9619,0,0,2018-01-05 15:21:30,0
0.9618,0,0,2018-01-05 15:21:40,0
0.9619,0,0,2018-01-05 15:21:50,0
0.9623,0,0,2018-01-05 15:22:00,0
0.9625,0,0,2018-01-05 15:22:10,0
0.9626,0,0,2018-01-05 15:22:20,0
0.9629,0,0,2018-01-05 15:22:30,0
0.9718,0,0,2018-01-05 15:22:40,0
0.9719,0,0,2018-01-05 15:22:50,0
0.9634,0,0,2018-01-05 15:23:00,0
0.9637,0,0,2018-01-05 15:23:10,0
0.9638,0,0,2018-01-05 15:23:20,0
0.9642,0,0,2018-01-05 15:23:30,0
0.9641,0,0,2018-01-05 15:23:40,0
0.9701,0,0,2018-01-05 15:23:50,0
0.9706,0,0,2018-01-05 15:24:00,0
0.9705,0,0,2018-01-05 15:24:10,0
0.9647,0,0,2018-01-05 15:24:20,0
0.9649,0,0,2018-01-05 15:24:30,0
0.9646,0,0,2018-01-05 15:24:40,0
0.9647,0,0,2018-01-05 15:24:50,0
0.9699,0,0,2018-01-05 15:25:00,0
0.965,0,0,2018-01-05 15:25:10,0
0.9651,0,0,2018-01-05 15:25:20,0
0.9651,0,0,2018-01-05 15:25:30,0
0.965,0,0,2018-01-05 15:25:40,0
0.9655,0,0,2018-01-05 15:25:50,0
0.966,0,0,2018-01-05 15:26:00,0
0.9658,0,0,2018-01-05 15:26:10,0
0.966,0,0,2018-01-05 15:26:20,0
0.9662,0,0,2018-01-05 15:26:30,0
0.966,0,0,2018-01-05 15:26:40,0
0.9662,0,0,2018-01-05 15:26:50,0
0.9667,0,0,2018-01-05 15:27:00,0
0.9664,0,0,2018-01-05 15:27:10,0
0.9664,0,0,2018-01-05 15:27:20,0
0.9667,0,0,2018-01-05 15:27:30,0
0.9666,0,0,2018-01-05 15:27:40,0
0.9666,0,0,2018-01-05 15:27:50,0
0.9672,0,0,2018-01-05 15:28:00,0
0.9671,0,0,2018-01-05 15:28:10,0
0.967,0,0,2018-01-05 15:28:20,0
0.9673,0,0,2018-01-05 15:28:30,0
0.9646,0,0,2018-01-05 15:28:40,0
0.9647,0,0,2018-01-05 15:28:50,0
0.9691,0,0,2018-01-05 15:29:00,0
0.9649,0,0,2018-01-05 15:29:10,0
0.9649,0,0,2018-01-05 15:29:20,0
0.9651,0,0,2018-01-05 15:29:30,0
0.9651,0,0,2018-01-05 15:29:40,0
0.9651,0,0,2018-01-05 15:29:50,0
0.9656,0,0,2018-01-05 15:30:00,0
0.9656,0,0,2018-01-05 15:30:10,0
0.9655,0,0,2018-01-05 15:30:20,0
0.9658,0,0,2018-01-05 15:30:30,0
0.9659,0,0,2018-01-05 15:30:40,0
0.9659,0,0,2018-01-05 15:30:50,0
0.9664,0,0,2018-01-05 15:31:00,0
0.9664,0,0,2018-01-05 15:31:10,0
0.9664,0,0,2018-01-05 15:31:20,0
0.9666,0,0,2018-01-05 15:31:30,0
0.9709,0,0,2018-01-05 15:31:40,0
0.9709,0,0,2018-01-05 15:31:50,0
0.9671,0,0,2018-01-05 15:32:00,0
0.967,0,0,2018-01-05 15:32:10,0
0.9671,0,0,2018-01-05 15:32:20,0
0.9674,0,0,2018-01-05 15:32:30,0
0.9673,0,0,2018-01-05 15:32:40,0
0.9673,0,0,2018-01-05 15:32:50,0
0.9723,0,0,2018-01-05 15:33:00,0
0.9679,0,0,2018-01-05 15:33:10,0
0.9679,0,0,2018-01-05 15:33:20,0
0.9681,0,0,2018-01-05 15:33:30,0
0.9682,0,0,2018-01-05 15:33:40,0
0.9682,0,0,2018-01-05 15:33:50,0
0.9687,0,0,2018-01-05 15:34:00,0
0.9689,0,0,2018-01-05 15:34:10,0
0.9689,0,0,2018-01-05 15:34:20,0
0.9691,0,0,2018-01-05 15:34:30,0
0.9702,0,0,2018-01-05 15:34:40,0
0.9702,0,0,2018-01-05 15:34:50,0
0.9707,0,0,2018-01-05 15:35:00,0
0.9707,0,0,2018-01-05 15:35:10,0
0.9708,0,0,2018-01-05 15:35:20,0
0.9712,0,0,2018-01-05 15:35:30,0
0.971,0,0,2018-01-05 15:35:40,0
0.9707,0,0,2018-01-05 15:35:50,0
0.971,0,0,2018-01-05 15:36:00,0
0.9727,0,0,2018-01-05 15:36:10,0
0.9729,0,0,2018-01-05 15:36:20,0
0.9733,0,0,2018-01-05 15:36:30,0
0.9692,0,0,2018-01-05 15:36:40,0
0.9691,0,0,2018-01-05 15:36:50,0
0.9695,0,0,2018-01-05 15:37:00,0
0.9616,0,0,2018-01-05 15:37:10,0
0.9618,0,0,2018-01-05 15:37:20,0
0.962,0,0,2018-01-05 15:37:30,0
0.9616,0,0,2018-01-05 15:37:40,0
0.9618,0,0,2018-01-05 15:37:50,0
0.9622,0,0,2018-01-05 15:38:00,0
0.962,0,0,2018-01-05 15:38:10,0
0.9621,0,0,2018-01-05 15:38:20,0
0.9625,0,0,2018-01-05 15:38:30,0
0.9623,0,0,2018-01-05 15:38:40,0
0.9625,0,0,2018-01-05 15:38:50,0
0.9592,0,0,2018-01-05 15:39:00,0
0.96,0,0,2018-01-05 15:39:10,0
0.9601,0,0,2018-01-05 15:39:20,0
0.9606,0,0,2018-01-05 15:39:30,0
0.9604,0,0,2018-01-05 15:39:40,0
0.9605,0,0,2018-01-05 15:39:50,0
0.961,0,0,2018-01-05 15:40:00,0
0.9596,0,0,2018-01-05 15:40:10,0
0.9597,0,0,2018-01-05 15:40:20,0
0.9598,0,0,2018-01-05 15:40:30,0
0.9597,0,0,2018-01-05 15:40:40,0
0.9598,0,0,2018-01-05 15:40:50,0
0.9637,0,0,2018-01-05 15:41:00,0
0.96,0,0,2018-01-05 15:41:10,0
0.9602,0,0,2018-01-05 15:41:20,0
0.9608,0,0,2018-01-05 15:41:30,0
0.9606,0,0,2018-01-05 15:41:40,0
0.9608,0,0,2018-01-05 15:41:50,0
0.9613,0,0,2018-01-05 15:42:00,0
0.9611,0,0,2018-01-05 15:42:10,0
0.9612,0,0,2018-01-05 15:42:20,0
0.9616,0,0,2018-01-05 15:42:30,0
0.9616,0,0,2018-01-05 15:42:40,0
0.9663,0,0,2018-01-05 15:42:50,0
0.9623,0,0,2018-01-05 15:43:00,0
0.9623,0,0,2018-01-05 15:43:10,0
0.9622,0,0,2018-01-05 15:43:20,0
0.9625,0,0,2018-01-05 15:43:30,0
0.9622,0,0,2018-01-05 15:43:40,0
0.9622,0,0,2018-01-05 15:43:50,0
0.9624,0,0,2018-01-05 15:44:00,0
0.9595,0,0,2018-01-05 15:44:10,0
0.9595,0,0,2018-01-05 15:44:20,0
0.9596,0,0,2018-01-05 15:44:30,0
0.9596,0,0,2018-01-05 15:44:40,0
0.9596,0,0,2018-01-05 15:44:50,0
0.9628,0,0,2018-01-05 15:45:00,0
0.9628,0,0,2018-01-05 15:45:10,0
0.9599,0,0,2018-01-05 15:45:20,0
0.9601,0,0,2018-01-05 15:45:30,0
0.9601,0,0,2018-01-05 15:45:40,0
0.9601,0,0,2018-01-05 15:45:50,0
0.9607,0,0,2018-01-05 15:46:00,0
0.9607,0,0,2018-01-05 15:46:10,0
0.9607,0,0,2018-01-05 15:46:20,0
0.961,0,0,2018-01-05 15:46:30,0
0.961,0,0,2018-01-05 15:46:40,0
0.961,0,0,2018-01-05 15:46:50,0
0.9613,0,0,2018-01-05 15:47:00,0
0.9613,0,0,2018-01-05 15:47:10,0
0.9614,0,0,2018-01-05 15:47:20,0
0.9617,0,0,2018-01-05 15:47:30,0
0.9621,0,0,2018-01-05 15:47:40,0
0.962,0,0,2018-01-05 15:47:50,0
0.9626,0,0,2018-01-05 15:48:00,0
0.9626,0,0,2018-01-05 15:48:10,0
0.9626,0,0,2018-01-05 15:48:20,0
0.963,0,0,2018-01-05 15:48:30,0
0.963,0,0,2018-01-05 15:48:40,0
0.963,0,0,2018-01-05 15:48:50,0
0.9663,0,0,2018-01-05 15:49:00,0
0.9635,0,0,2018-01-05 15:49:10,0
0.9634,0,0,2018-01-05 15:49:20,0
0.9637,0,0,2018-01-05 15:49:30,0
0.9637,0,0,2018-01-05 15:49:40,0
0.9637,0,0,2018-01-05 15:49:50,0
0.9641,0,0,2018-01-05 15:50:00,0
0.9641,0,0,2018-01-05 15:50:10,0
0.9643,0,0,2018-01-05 15:50:20,0
0.9646,0,0,2018-01-05 15:50:30,0
0.9657,0,0,2018-01-05 15:50:40,0
0.9657,0,0,2018-01-05 15:50:50,0
0.9664,0,0,2018-01-05 15:51:00,0
0.9663,0,0,2018-01-05 15:51:10,0
0.9664,0,0,2018-01-05 15:51:20,0
0.9667,0,0,2018-01-05 15:51:30,0
0.9668,0,0,2018-01-05 15:51:40,0
0.9668,0,0,2018-01-05 15:51:50,0
0.9667,0,0,2018-01-05 15:52:00,0
0.969,0,0,2018-01-05 15:52:10,0
0.9691,0,0,2018-01-05 15:52:20,0
0.9697,0,0,2018-01-05 15:52:30,0
0.9697,0,0,2018-01-05 15:52:40,0
0.9697,0,0,2018-01-05 15:52:50,0
0.9698,0,0,2018-01-05 15:53:00,0
0.9698,0,0,2018-01-05 15:53:10,0
0.9649,0,0,2018-01-05 15:53:20,0
0.965,0,0,2018-01-05 15:53:30,0
0.9658,0,0,2018-01-05 15:53:40,0
0.9659,0,0,2018-01-05 15:53:50,0
0.9664,0,0,2018-01-05 15:54:00,0
0.9664,0,0,2018-01-05 15:54:10,0
0.9666,0,0,2018-01-05 15:54:20,0
0.9667,0,0,2018-01-05 15:54:30,0
0.9667,0,0,2018-01-05 15:54:40,0
0.9668,0,0,2018-01-05 15:54:50,0
0.9673,0,0,2018-01-05 15:55:00,0
0.9673,0,0,2018-01-05 15:55:10,0
0.9674,0,0,2018-01-05 15:55:20,0
0.9676,0,0,2018-01-05 15:55:30,0
0.9675,0,0,2018-01-05 15:55:40,0
0.9675,0,0,2018-01-05 15:55:50,0
0.9676,0,0,2018-01-05 15:56:00,0
0.9676,0,0,2018-01-05 15:56:10,0
0.9677,0,0,2018-01-05 15:56:20,0
0.968,0,0,2018-01-05 15:56:30,0
0.968,0,0,2018-01-05 15:56:40,0
0.968,0,0,2018-01-05 15:56:50,0
0.9724,0,0,2018-01-05 15:57:00,0
0.9684,0,0,2018-01-05 15:57:10,0
0.9684,0,0,2018-01-05 15:57:20,0
0.9688,0,0,2018-01-05 15:57:30,0
0.9688,0,0,2018-01-05 15:57:40,0
0.9689,0,0,2018-01-05 15:57:50,0
0.9693,0,0,2018-01-05 15:58:00,0
0.9692,0,0,2018-01-05 15:58:10,0
0.9694,0,0,2018-01-05 15:58:20,0
0.9697,0,0,2018-01-05 15:58:30,0
0.9697,0,0,2018-01-05 15:58:40,0
0.9697,0,0,2018-01-05 15:58:50,0
0.9702,0,0,2018-01-05 15:59:00,0
0.97,0,0,2018-01-05 15:59:10,0
0.9701,0,0,2018-01-05 15:59:20,0
0.9702,0,0,2018-01-05 15:59:30,0
0.9727,0,0,2018-01-05 15:59:40,0
0.9652,0,0,2018-01-05 15:59:50,0
0.9654,0,0,2018-01-05 16:00:00,0
0.9654,0,0,2018-01-05 16:00:10,0
0.9654,0,0,2018-01-05 16:00:20,0
0.9656,0,0,2018-01-05 16:00:30,0
0.9656,0,0,2018-01-05 16:00:40,0
0.9655,0,0,2018-01-05 16:00:50,0
0.9654,0,0,2018-01-05 16:01:00,0
0.9621,0,0,2018-01-05 16:01:10,0
0.9621,0,0,2018-01-05 16:01:20,0
0.9624,0,0,2018-01-05 16:01:30,0
0.9624,0,0,2018-01-05 16:01:40,0
0.9623,0,0,2018-01-05 16:01:50,0
0.9627,0,0,2018-01-05 16:02:00,0
0.9626,0,0,2018-01-05 16:02:10,0
0.9627,0,0,2018-01-05 16:02:20,0
0.9631,0,0,2018-01-05 16:02:30,0
0.9631,0,0,2018-01-05 16:02:40,0
0.963,0,0,2018-01-05 16:02:50,0
0.9635,0,0,2018-01-05 16:03:00,0
0.9636,0,0,2018-01-05 16:03:10,0
0.9636,0,0,2018-01-05 16:03:20,0
0.9639,0,0,2018-01-05 16:03:30,0
0.9638,0,0,2018-01-05 16:03:40,0
0.9639,0,0,2018-01-05 16:03:50,0
0.9644,0,0,2018-01-05 16:04:00,0
0.9643,0,0,2018-01-05 16:04:10,0
0.9643,0,0,2018-01-05 16:04:20,0
0.9646,0,0,2018-01-05 16:04:30,0
0.9646,0,0,2018-01-05 16:04:40,0
0.9646,0,0,2018-01-05 16:04:50,0
0.9685,0,0,2018-01-05 16:05:00,0
0.9686,0,0,2018-01-05 16:05:10,0
0.9651,0,0,2018-01-05 16:05:20,0
0.9655,0,0,2018-01-05 16:05:30,0
0.9656,0,0,2018-01-05 16:05:40,0
0.9656,0,0,2018-01-05 16:05:50,0
0.9659,0,0,2018-01-05 16:06:00,0
0.9662,0,0,2018-01-05 16:06:10,0
0.9661,0,0,2018-01-05 16:06:20,0
0.9664,0,0,2018-01-05 16:06:30,0
0.9676,0,0,2018-01-05 16:06:40,0
0.9676,0,0,2018-01-05 16:06:50,0
0.9682,0,0,2018-01-05 16:07:00,0
0.9682,0,0,2018-01-05 16:07:10,0
0.9683,0,0,2018-01-05 16:07:20,0
0.9685,0,0,2018-01-05 16:07:30,0
0.9699,0,0,2018-01-05 16:07:40,0
0.9614,0,0,2018-01-05 16:07:50,0
0.9619,0,0,2018-01-05 16:08:00,0
0.9619,0,0,2018-01-05 16:08:10,0
0.9619,0,0,2018-01-05 16:08:20,0
0.9622,0,0,2018-01-05 16:08:30,0
0.9623,0,0,2018-01-05 16:08:40,0
0.9622,0,0,2018-01-05 16:08:50,0
0.9642,0,0,2018-01-05 16:09:00,0
0.9626,0,0,2018-01-05 16:09:10,0
0.9627,0,0,2018-01-05 16:09:20,0
0.963,0,0,2018-01-05 16:09:30,0
0.9629,0,0,2018-01-05 16:09:40,0
0.9631,0,0,2018-01-05 16:09:50,0
0.9635,0,0,2018-01-05 16:10:00,0
0.9658,0,0,2018-01-05 16:10:10,0
0.9659,0,0,2018-01-05 16:10:20,0
0.9664,0,0,2018-01-05 16:10:30,0
0.9662,0,0,2018-01-05 16:10:40,0
0.9664,0,0,2018-01-05 16:10:50,0
0.9667,0,0,2018-01-05 16:11:00,0
0.9661,0,0,2018-01-05 16:11:10,0
0.9663,0,0,2018-01-05 16:11:20,0
0.9664,0,0,2018-01-05 16:11:30,0
0.965,0,0,2018-01-05 16:11:40,0
0.9652,0,0,2018-01-05 16:11:50,0
0.9648,0,0,2018-01-05 16:12:00,0
0.965,0,0,2018-01-05 16:12:10,0
0.9652,0,0,2018-01-05 16:12:20,0
0.9654,0,0,2018-01-05 16:12:30,0
0.9658,0,0,2018-01-05 16:12:40,0
0.966,0,0,2018-01-05 16:12:50,0
0.9718,0,0,2018-01-05 16:13:00,0
0.9717,0,0,2018-01-05 16:13:10,0
0.9667,0,0,2018-01-05 16:13:20,0
0.9669,0,0,2018-01-05 16:13:30,0
0.9664,0,0,2018-01-05 16:13:40,0
0.9666,0,0,2018-01-05 16:13:50,0
0.967,0,0,2018-01-05 16:14:00,0
0.9668,0,0,2018-01-05 16:14:10,0
0.967,0,0,2018-01-05 16:14:20,0
0.9671,0,0,2018-01-05 16:14:30,0
0.968,0,0,2018-01-05 16:14:40,0
0.9681,0,0,2018-01-05 16:14:50,0
0.9687,0,0,2018-01-05 16:15:00,0
0.9686,0,0,2018-01-05 16:15:10,0
0.9686,0,0,2018-01-05 16:15:20,0
0.9691,0,0,2018-01-05 16:15:30,0
0.9681,0,0,2018-01-05 16:15:40,0
0.9681,0,0,2018-01-05 16:15:50,0
0.9684,0,0,2018-01-05 16:16:00,0
